trial,step,timestamp,eef_pos_x,eef_pos_y,eef_pos_z,eef_quat_x,eef_quat_y,eef_quat_z,eef_quat_w,gripper_pos,cube_1_pos_x,cube_1_pos_y,cube_1_pos_z,cube_1_quat_x,cube_1_quat_y,cube_1_quat_z,cube_1_quat_w,cube_2_pos_x,cube_2_pos_y,cube_2_pos_z,cube_2_quat_x,cube_2_quat_y,cube_2_quat_z,cube_2_quat_w,cube_3_pos_x,cube_3_pos_y,cube_3_pos_z,cube_3_quat_x,cube_3_quat_y,cube_3_quat_z,cube_3_quat_w,gripper_to_cube_1_x,gripper_to_cube_1_y,gripper_to_cube_1_z,gripper_to_cube_1_dist,gripper_to_cube_2_x,gripper_to_cube_2_y,gripper_to_cube_2_z,gripper_to_cube_2_dist,gripper_to_cube_3_x,gripper_to_cube_3_y,gripper_to_cube_3_z,gripper_to_cube_3_dist,cube_1_to_cube_2_x,cube_1_to_cube_2_y,cube_1_to_cube_2_z,cube_1_to_cube_2_dist,cube_2_to_cube_3_x,cube_2_to_cube_3_y,cube_2_to_cube_3_z,cube_2_to_cube_3_dist,cube_1_to_cube_3_x,cube_1_to_cube_3_y,cube_1_to_cube_3_z,cube_1_to_cube_3_dist,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
0,102,5.1000000000000005,0.3721521,-0.16334248,0.039746318,0.008511788,0.9999563,-0.0015162277,0.003563898,0.019569103,0.47144118,-0.18422563,0.03318557,-0.0101730805,0.009600514,-0.002822478,0.9998982,0.3636738,-0.16255628,0.034075737,-0.01982052,0.0021411928,-0.012450197,0.99972373,0.3994735,0.080725245,0.033922043,-0.008492117,-0.0153077915,0.003767814,0.99983966,0.10124245,-0.020325482,-0.0054393783,0.10340573,-0.0065249205,0.0013438761,-0.0045492128,0.008066965,0.029274762,0.24462539,-0.004702907,0.24641572,0.10776737,-0.021669358,-0.00089016557,0.109927975,-0.035799682,-0.24328151,0.0001536943,0.24590148,0.07196769,-0.26495087,-0.00073647127,0.27455208,0.37099674,-0.16207731,0.038711436,0.0063100425,1.0001173,0.002158766,0.004902711,-0.9999531
0,103,5.15,0.36915103,-0.16378145,0.037596103,0.009360597,0.99992186,0.002472388,0.007909494,0.021989983,0.47235292,-0.18332934,0.027354494,0.008921074,-0.01857218,-0.009931443,0.9997384,0.36579865,-0.16209875,0.033554412,0.0025590858,0.00088995,-0.013475106,0.9999055,0.39745793,0.081160076,0.031483654,0.012192847,-0.0028075143,-0.010282386,0.99986887,0.10194248,-0.019749582,-0.011529811,0.10447608,-0.00461179,0.0014810115,-0.005329892,0.007202066,0.027047485,0.24473983,-0.0074006505,0.24634106,0.10655427,-0.021230593,-0.0061999187,0.1088255,-0.031659275,-0.24325883,0.0020707585,0.2453191,0.074894994,-0.2644894,-0.00412916,0.27491993,0.3700512,-0.16217726,0.038983706,0.006137927,0.9999567,0.002365274,0.004697917,-1.0001049
0,104,5.2,0.3677334,-0.1588345,0.03975222,0.009052833,0.99990976,0.0019953335,0.009721476,0.020273792,0.47470945,-0.18760812,0.03475976,-0.019682333,0.0012035085,-0.0074482076,0.99977785,0.36226586,-0.1617385,0.03164366,-0.005616741,-0.0034433396,-0.00464934,0.99996746,0.40103453,0.08030375,0.033717383,0.0020540059,-0.00022869755,0.016655471,0.9998591,0.104522824,-0.024333313,-0.004280813,0.10740324,-0.007920772,0.0015363097,-0.007396914,0.010945922,0.030847907,0.24357855,-0.0053231902,0.24558185,0.112443596,-0.025869623,0.003116101,0.11542318,-0.03876868,-0.24204224,-0.0020737238,0.2451362,0.07367492,-0.26791188,0.0010423772,0.27785942,0.36977872,-0.1623751,0.038904417,0.006186252,0.99989384,0.0024250327,0.004582649,-1.0000465
0,105,5.25,0.37060198,-0.16163543,0.037173953,0.003926911,0.99995756,-0.00073479756,0.0083012665,0.021911323,0.47310334,-0.18156156,0.03628534,-0.01781675,-0.0015214594,0.0022417393,0.9998376,0.36482602,-0.15745041,0.033241015,-0.007470809,-0.006415154,-0.008765746,0.99991304,0.39710048,0.08538613,0.028335888,0.0027743073,-0.0053636655,0.008015251,0.9999496,0.10323164,-0.018537968,-0.0027833953,0.10491985,-0.005045682,0.0055731833,-0.005827721,0.009512182,0.027228773,0.24840972,-0.010732848,0.25012794,0.10827732,-0.024111152,0.0030443259,0.110971145,-0.032274455,-0.24283653,0.004905127,0.24502099,0.076002866,-0.2669477,0.007949453,0.27767015,0.3706777,-0.16151206,0.03917413,0.005989593,0.99987346,0.002394207,0.0052175066,-1.0000275
0,106,5.300000000000001,0.37128162,-0.16371618,0.03955216,0.0075723743,0.9999373,0.0024555265,0.007874856,0.0240074,0.47247365,-0.18276271,0.029794909,0.010082303,0.0046789544,-5.5471933e-06,0.9999382,0.36257184,-0.15744582,0.036522344,-0.005477285,-0.011637906,0.014806774,0.9998076,0.397426,0.0830761,0.03317168,0.007122079,-0.017933778,-0.008137236,0.9997807,0.102611065,-0.019986555,-0.009294748,0.10495183,-0.0072907507,0.005330339,-0.0025673136,0.009389284,0.027563423,0.24585226,-0.0059179775,0.24746333,0.109901816,-0.025316894,-0.0067274347,0.11298058,-0.034854174,-0.24052191,0.003350664,0.24305725,0.07504764,-0.2658388,-0.0033767708,0.27624956,0.3699981,-0.16306004,0.039349664,0.006007048,0.9999292,0.002284246,0.005235242,-0.99989355
0,107,5.3500000000000005,0.3667237,-0.16162854,0.041216202,0.008162284,0.9999432,0.0034651197,0.0059076203,0.020530684,0.47393128,-0.18114413,0.03350025,0.009233125,0.0075669303,-0.0034730237,0.9999227,0.36764976,-0.16036938,0.033464637,-0.0020453976,-0.0034759173,2.0589912e-05,0.9999919,0.39862195,0.081335165,0.026745196,0.024002459,-0.01062856,-0.00063144113,0.99965525,0.10400629,-0.01847756,-0.0056700967,0.10578695,-0.0022752285,0.0022971928,-0.0057057105,0.0065581165,0.028696954,0.24400175,-0.012425151,0.24599746,0.10628152,-0.020774752,3.5613775e-05,0.1082929,-0.030972183,-0.24170455,0.00671944,0.24377349,0.075309336,-0.2624793,0.006755054,0.27315292,0.38204104,-0.1645865,0.043838497,0.006360171,0.99951184,-0.0023920636,0.022749607,-0.99995744
0,108,5.4,0.37490895,-0.16739468,0.037523817,0.007387471,0.9999036,-0.00069746544,0.011736004,0.019233622,0.47323033,-0.1831428,0.030415315,-0.005073909,-0.005344625,0.0094567,0.9999282,0.36629975,-0.1603091,0.03553901,-0.006503297,0.0033388045,0.009631853,0.999927,0.39759335,0.077052146,0.028483856,0.014275758,-0.011749707,0.007550394,0.9998005,0.09886834,-0.019844964,-0.00962751,0.10129887,-0.008062243,0.002988726,-0.0045038164,0.009706524,0.023231357,0.24034998,-0.011558969,0.24174659,0.10693058,-0.02283369,-0.0051236935,0.109461315,-0.0312936,-0.23736125,0.007055152,0.23951915,0.07563698,-0.26019496,0.0019314587,0.2709725,0.37008676,-0.16376378,0.03939198,0.0058190413,0.99994993,0.0019058954,0.0062988116,-0.9999593
0,109,5.45,0.37291667,-0.16169947,0.040403023,0.005065283,0.9999324,-0.0006592693,0.010447721,0.024549756,0.47091693,-0.1844406,0.03241122,0.0030047086,-0.0071993023,0.0019718367,0.99996763,0.368104,-0.16259226,0.033694945,-0.0028688728,-0.008322934,-0.013517311,0.9998699,0.39524868,0.08070475,0.033696216,-0.016261818,-0.0026490826,0.0019706723,0.99986243,0.09655622,-0.021014407,-0.00830235,0.0991647,-0.0062566996,0.0008339286,-0.0070186257,0.009439429,0.02088797,0.24413094,-0.0070173554,0.24512337,0.102812916,-0.021848336,-0.0012837239,0.10511657,-0.02714467,-0.24329701,-1.270324e-06,0.24480659,0.075668246,-0.26514536,-0.0012849942,0.27573428,0.38684496,-0.16655307,0.049203083,0.006287962,0.99933964,-0.005077937,0.030780047,-0.9999655
0,110,5.5,0.37726068,-0.16648954,0.03912055,0.010450625,0.99984145,-0.0033144518,0.014026537,0.024774177,0.47487798,-0.17950733,0.03046212,0.0013807132,0.005124627,-0.014064905,0.999887,0.37217128,-0.16473687,0.032307714,-0.020959696,-0.0013457801,0.01166331,0.99971133,0.40017736,0.082060374,0.033682954,-0.0009157301,0.00359947,0.010908387,0.99993366,0.096417785,-0.015402958,-0.011557434,0.098322,-0.006288916,-0.0006324947,-0.009711839,0.011587508,0.021717161,0.24616474,-0.0083366,0.24726142,0.1027067,-0.014770463,-0.0018455945,0.10377976,-0.028006077,-0.24679723,-0.0013752393,0.248385,0.074700624,-0.2615677,-0.0032208338,0.27204454,0.37907863,-0.16384049,0.03481846,0.007656841,0.9996962,0.0038504445,0.0073991283,-0.99999434
0,111,5.550000000000001,0.38179186,-0.16461124,0.042936955,0.006469286,0.99989456,0.00034448458,0.012995475,0.021943716,0.47300637,-0.18057622,0.028603317,0.009092627,-0.008006338,0.0064750644,0.99990565,0.3767537,-0.16343334,0.03397601,-0.016434403,-0.02019647,0.008083439,0.9996283,0.39736927,0.081108846,0.029388247,-0.0013157607,0.005022495,-0.0020161436,0.9999845,0.092498064,-0.0153927505,-0.013711249,0.09476723,-0.0037546158,0.0017501265,-0.008338556,0.009310832,0.016860962,0.24629232,-0.01292632,0.24720697,0.09625268,-0.017142877,-0.0053726938,0.097914875,-0.020615578,-0.24454218,0.004587764,0.2454525,0.0756371,-0.26168507,-0.00078492984,0.272398,0.3924069,-0.16882503,0.0449187,0.0067525078,0.9995095,-0.005034511,0.028526071,-0.99991864
0,112,5.6000000000000005,0.38334253,-0.16839553,0.04353468,0.0072823153,0.99983555,0.000780431,0.016588934,0.017727828,0.4742015,-0.18458004,0.032488488,0.0010166283,0.0068604304,-0.0007294576,0.9999756,0.37812623,-0.16265848,0.035571184,-0.008442605,-0.017255215,-0.012278139,0.9997401,0.39648718,0.085967116,0.03225069,-0.01225099,0.010266346,0.000122001,0.99987227,0.08968207,-0.018672585,-0.009752169,0.09212299,-0.006393194,0.0032489747,-0.006669473,0.009793398,0.011967748,0.25187457,-0.009989966,0.25235653,0.09607527,-0.02192156,-0.0030826963,0.098592676,-0.018360943,-0.2486256,0.0033204928,0.24932477,0.077714324,-0.27054715,0.00023779646,0.28148773,0.37894493,-0.16496067,0.03713941,0.0060081426,0.99997234,0.002182257,0.005181015,-0.99979603
0,113,5.65,0.38713416,-0.16894677,0.04388501,0.005789425,0.9998416,-0.0022747905,0.016674092,0.022441013,0.4736991,-0.18408507,0.028217599,-0.010127991,0.0017832719,-0.0068458607,0.9999236,0.37582937,-0.1634192,0.034544494,-0.012636563,-0.021432577,0.012899793,0.99960715,0.39916396,0.084614374,0.031929713,-0.0031655296,0.0033839715,0.0038297113,0.99998194,0.090198815,-0.017953843,-0.013773181,0.09299391,-0.007670909,0.0027120262,-0.0074462853,0.0110292835,0.015663683,0.2507456,-0.010061067,0.25143576,0.097869724,-0.02066587,-0.006326895,0.10022769,-0.023334593,-0.24803358,0.0026147813,0.24914253,0.07453513,-0.26869944,-0.003712114,0.2788703,0.40206826,-0.16980924,0.057533868,0.0067758267,0.9991842,-0.008963831,0.041368067,-0.9999391
0,114,5.7,0.3892745,-0.16515347,0.04468628,0.0068441485,0.99978834,-0.0020003302,0.019299446,0.021659078,0.47581434,-0.18185,0.031841476,0.0049423133,0.011852321,0.012380829,0.9998409,0.3782824,-0.16075456,0.034863696,-0.0020010697,-0.036711566,0.0045872764,0.99931335,0.39584017,0.08130258,0.032027267,-0.008101549,0.004785915,-0.005388874,0.9999412,0.08720237,-0.015044585,-0.012020219,0.0893033,-0.010329574,0.006050855,-0.008997999,0.014975878,0.0072281957,0.248108,-0.011834428,0.24849524,0.097531945,-0.02109544,-0.00302222,0.09983302,-0.01755777,-0.24205714,0.0028364286,0.24270967,0.079974174,-0.2631526,-0.0001857914,0.27503672,0.38389876,-0.1681994,0.040324256,0.0049549295,0.99994373,0.0002289657,0.010933823,-0.9999154
0,115,5.75,0.3929081,-0.17038426,0.046906285,0.006353468,0.99961185,-0.0022696122,0.027028266,0.021715127,0.47278303,-0.1815538,0.03394687,0.0023030418,0.0076358244,-0.005535571,0.9999529,0.38612178,-0.16431537,0.039321043,-0.019416695,-0.020407991,0.0122854635,0.99952775,0.39834324,0.08434604,0.034529533,-0.010167763,0.0050440743,-0.008547395,0.999899,0.08299452,-0.014017209,-0.011624701,0.08496886,-0.0036667287,0.0032212138,-0.0062505305,0.007930337,0.008554727,0.2518826,-0.01104204,0.25226963,0.08666125,-0.017238423,-0.005374171,0.08852241,-0.012221456,-0.24866141,0.0047915094,0.24900767,0.074439794,-0.26589984,-0.0005826615,0.2761238,0.41061878,-0.18070748,0.071282975,0.008165736,0.99823713,-0.0146295,0.056063447,-1.00009
0,116,5.800000000000001,0.39530167,-0.17066753,0.04919392,0.009960063,0.99954855,-0.007799665,0.027251985,0.02230373,0.47142133,-0.18244793,0.031129347,-0.0013362154,0.009069723,-0.006651124,0.99993587,0.39264828,-0.16982539,0.03961909,0.0034802416,-0.020534817,0.005088122,0.9997701,0.39968064,0.08541042,0.033619676,0.011400147,0.0011887148,-0.023593163,0.9996559,0.0750041,-0.012682453,-0.018345973,0.07824982,-0.0037689507,-5.991757e-05,-0.0098562315,0.010552434,0.003263414,0.2551759,-0.015855644,0.25568885,0.07877305,-0.012622535,-0.008489741,0.08022841,-0.0070323646,-0.25523582,0.0059994124,0.25540316,0.07174069,-0.26785836,-0.0024903286,0.27731034,0.4225508,-0.16892362,0.07914089,0.009384741,0.9977548,-0.018144099,0.06380047,-1.0000988
0,117,5.8500000000000005,0.40563902,-0.1720072,0.05577817,0.0069542415,0.99914956,-0.010018437,0.039386988,0.02025201,0.47888502,-0.18039341,0.035496406,0.0043844627,-0.0012401638,-0.0010248479,0.9999891,0.40089,-0.16931711,0.050146546,-0.003492961,-0.037632626,0.0048068604,0.999274,0.39904332,0.08136038,0.031018544,0.0037396809,0.015250504,0.015057117,0.99976325,0.071557105,-0.007771641,-0.022364095,0.07537221,-0.0064379275,0.0033046603,-0.007713955,0.010576993,-0.008284599,0.25398216,-0.026841957,0.25553095,0.07799503,-0.011076301,-0.01465014,0.080128245,0.0018466711,-0.2506775,0.019128002,0.25141302,0.0798417,-0.2617538,0.0044778623,0.27369654,0.42380473,-0.19237961,0.09055324,0.011335477,0.99714833,-0.021675784,0.07140316,-1.0001358
0,118,5.9,0.41545346,-0.17646803,0.06602732,0.012436307,0.99866825,-0.0063001607,0.049671825,0.024957506,0.47596386,-0.18515173,0.03661135,0.009577585,-0.0017130163,-0.0052492777,0.99993885,0.41682625,-0.1789008,0.0608045,-0.0055559105,-0.047393974,-0.003150312,0.9988559,0.40306503,0.08296017,0.03320813,0.004774679,0.017081503,-0.017207496,0.99969465,0.058052808,-0.009184122,-0.031118728,0.06650452,-0.0010848045,-0.0029331893,-0.0069255754,0.0075989473,-0.014846027,0.25892776,-0.034521945,0.26164052,0.059137613,-0.006250933,-0.024193153,0.0642,0.013761222,-0.26186097,0.02759637,0.26367044,0.072898835,-0.26811188,0.0034032166,0.27786654,0.4242105,-0.20013013,0.09896233,0.013143777,0.99712175,-0.022701953,0.07129589,-1.0000548
0,119,5.95,0.42295232,-0.18451956,0.08069325,0.012578595,0.9981163,-0.011200119,0.05899407,0.020726133,0.47552726,-0.18106031,0.031174038,0.012705331,0.011414335,0.009391317,0.99981004,0.42168155,-0.17873326,0.07201384,0.0025753435,-0.059425976,0.024430823,0.99793035,0.39717153,0.08419983,0.033345062,-0.021748519,-0.00017847255,-0.011505023,0.9996973,0.050932318,0.00079871714,-0.04670297,0.069107935,-0.0029133856,0.0031257719,-0.0058631673,0.007254998,-0.027423412,0.26605886,-0.044531945,0.27115023,0.053845704,-0.0023270547,-0.040839802,0.06762148,0.024510026,-0.26293308,0.038668778,0.26688915,0.07835573,-0.26526016,-0.0021710247,0.2765995,0.4243968,-0.21055381,0.10857494,0.014072078,0.9968756,-0.020497013,0.072313115,-1.000057
0,120,6.0,0.42521665,-0.18625575,0.08709107,0.016628498,0.99754673,-0.0126363095,0.06681504,0.023904055,0.47373894,-0.18479052,0.0356921,-0.011644809,0.0033357718,-0.008145233,0.9998934,0.42324904,-0.1871054,0.080726095,0.004780839,-0.059176102,-0.0059514684,0.99821836,0.39515743,0.08118021,0.033571422,0.0030836079,-0.0044769114,-0.0120303305,0.9999128,0.0456506,0.004569769,-0.05200598,0.06935043,-0.004839301,0.0022548884,-0.006971985,0.00878134,-0.03293091,0.2705405,-0.054126658,0.27786022,0.050489902,0.0023148805,-0.045033995,0.06769527,0.02809161,-0.2682856,0.047154672,0.27384278,0.07858151,-0.26597074,0.0021206774,0.27734452,0.47498253,-0.13138895,0.10241793,0.017131882,0.9965934,-0.021516088,0.08233794,-0.99986047
0,121,6.050000000000001,0.43715882,-0.1924253,0.093329206,0.020078208,0.9967173,-0.024321659,0.0745654,0.019986289,0.47386426,-0.1843335,0.03136724,-0.014910575,-0.023090703,-0.0061873654,0.99960303,0.43749663,-0.19077335,0.085929535,0.016926318,-0.056393653,0.029623456,0.99782544,0.39573717,0.082103714,0.033219866,0.00043766986,-0.0058109877,0.017905008,0.99982274,0.03538245,0.0066622198,-0.0647296,0.074069045,-0.0009851754,0.00022237003,-0.010167301,0.010217339,-0.042744637,0.27309942,-0.06287697,0.2834853,0.036367625,0.0064398497,-0.054562297,0.065887176,0.04175946,-0.27287707,0.05270967,0.28104103,0.078127086,-0.26643723,-0.0018526278,0.2776618,0.47278336,-0.12597196,0.11205827,0.014521297,0.9973362,-0.020833617,0.068804145,-1.0000088
0,122,6.1000000000000005,0.44914013,-0.17949915,0.100351356,0.026133573,0.996426,-0.016709788,0.07856898,0.023895744,0.47247654,-0.18491901,0.030848227,-0.0021566045,0.0009763814,-0.009192045,0.999955,0.44347742,-0.17691796,0.09656951,0.01143503,-0.08339455,0.025309136,0.9961295,0.39846125,0.0841741,0.032216594,0.004440041,-0.0036240101,-0.018384142,0.99981457,0.025495172,-0.006073788,-0.07081808,0.075512215,-0.0035039485,0.0019272715,-0.0050968006,0.00647838,-0.048520118,0.26301932,-0.069449715,0.27632704,0.02899912,-0.008001059,-0.06572128,0.07227899,0.04501617,-0.26109207,0.064352915,0.2726478,0.07401529,-0.2690931,-0.0013683662,0.27909002,0.48878026,-0.035803467,0.10685453,0.0133308405,0.99689925,-0.020505723,0.06874143,-0.99988776
0,123,6.15,0.45325756,-0.15031587,0.104629196,0.025587598,0.99648386,-0.008985881,0.079274744,0.02229238,0.47456634,-0.18166414,0.03165625,-0.00742563,-0.0026896182,-0.018081166,0.99980533,0.44696242,-0.14895849,0.09806449,0.0002910323,-0.087117925,0.027110474,0.995829,0.39821976,0.0821767,0.031666577,-0.012046639,0.00035414318,0.009506975,0.9998822,0.021410435,-0.028241143,-0.07330767,0.08142471,-0.006193489,0.004464507,-0.0068994313,0.010290446,-0.05493614,0.2355997,-0.073297344,0.25277993,0.027603924,-0.03270565,-0.06640824,0.07900437,0.048742652,-0.23113519,0.06639791,0.24537319,0.076346576,-0.26384085,-1.0326505e-05,0.27466488,0.49819615,-0.00842312,0.11367476,0.014519424,0.996946,-0.022404969,0.07097496,-1.0001444
0,124,6.2,0.46128708,-0.11857684,0.109079026,0.01786505,0.9968896,0.011576301,0.07588132,0.021386558,0.47634068,-0.18537736,0.033557247,-0.007732118,-0.014021335,0.018364714,0.99970317,0.45530105,-0.11616115,0.10329347,-0.042092986,-0.109205514,0.008157078,0.993094,0.39901242,0.08313022,0.031957686,-0.011940832,0.0016170829,-0.00028065138,0.9999274,0.01337862,-0.068378426,-0.07365662,0.10138981,-0.007661015,0.00083778054,-0.003920391,0.008646531,-0.063949645,0.20012915,-0.07525618,0.22316973,0.021039635,-0.06921621,-0.06973623,0.10048229,0.05628863,-0.19929138,0.071335785,0.21903026,0.077328265,-0.26850757,0.0015995614,0.27942538,0.5162301,0.01911116,0.11830956,0.015192756,0.99714065,-0.021410583,0.068659276,-0.9999684
0,125,6.25,0.4781182,-0.076459125,0.11247049,0.018888306,0.9960515,0.032227688,0.08053607,0.019527048,0.47100815,-0.18452571,0.03253799,0.0040624137,-0.012264659,0.02082012,0.9996997,0.47390223,-0.07705754,0.10597726,-0.044307936,-0.0788805,0.010733587,0.9958411,0.39780337,0.080289036,0.031161392,-0.016097346,0.0038547514,-0.0010994461,0.99986243,-0.007791549,-0.1060429,-0.078971446,0.13244732,-0.0048974752,0.0014252737,-0.0055321753,0.0075247344,-0.080996335,0.15877184,-0.080348045,0.19551142,-0.0028940737,-0.10746817,-0.07343927,0.13019642,0.07609886,-0.15734658,0.07481587,0.19012205,0.073204786,-0.26481473,0.0013765972,0.2747502,0.52793574,0.03222421,0.121997975,0.016573803,0.99721235,-0.022273721,0.066950485,-1.0000054
0,126,6.300000000000001,0.49785483,-0.04518985,0.11694446,0.019911384,0.99466616,0.056885228,0.083706796,0.023470536,0.4707901,-0.18254794,0.032697722,-0.010537541,-0.0073626535,0.012031098,0.99984497,0.4904615,-0.038510036,0.1103807,-0.06195125,-0.09084513,0.0015163856,0.99393505,0.39797404,0.0826868,0.031232571,-0.00043382213,0.027394524,-0.0028733525,0.9996204,-0.025854468,-0.14049585,-0.08487282,0.16616538,-0.006183058,0.0035420544,-0.00718984,0.010122755,-0.09867051,0.12473889,-0.08633797,0.18096936,-0.01967141,-0.1440379,-0.07768298,0.16482878,0.092487454,-0.121196836,0.07914813,0.1717761,0.072816044,-0.26523474,0.0014651511,0.27505234,0.52271473,0.013081476,0.13145837,0.015950086,0.99787426,-0.021331761,0.05511799,-0.99990684
0,127,6.3500000000000005,0.5042901,-0.013564866,0.12200177,0.018455436,0.9939835,0.06933156,0.082760796,0.020371653,0.47312826,-0.18303223,0.0337393,-0.010111801,0.009258986,-0.014905276,0.99979484,0.5020759,-0.012279579,0.11644683,-0.09385485,-0.06787345,0.020009292,0.99306804,0.39759228,0.085647725,0.03107861,0.0019463983,0.0042220997,-0.00724101,0.999963,-0.033937752,-0.16983141,-0.08997881,0.1951683,-0.004990101,0.00092124194,-0.007271275,0.008866861,-0.109473735,0.098848544,-0.09263949,0.17417695,-0.028947651,-0.17075264,-0.08270753,0.19192438,0.104483634,-0.0979273,0.085368216,0.16671629,0.07553598,-0.26867995,0.002660688,0.2791087,0.51676303,-0.0041678664,0.13898486,0.013716821,0.9988577,-0.018512733,0.039503127,-1.0000212
0,128,6.4,0.5084434,0.007623488,0.12908068,0.013235703,0.9937105,0.07615651,0.08102117,0.023325419,0.47451288,-0.1785521,0.03156578,0.008646086,-0.015121297,-0.019235637,0.99966323,0.5036258,0.007035015,0.12084364,-0.10501503,-0.076336466,0.023764854,0.99125165,0.3978739,0.08123298,0.03550485,0.0083402,0.000117746175,0.009603374,0.9999191,-0.03542584,-0.18238747,-0.09804338,0.2100778,-0.0063129067,0.0031996542,-0.008765526,0.0112661,-0.11206481,0.07739762,-0.09410432,0.16554315,-0.029112935,-0.18558712,-0.08927786,0.20799203,0.1057519,-0.07419796,0.085338786,0.15482736,0.07663897,-0.2597851,-0.00393907,0.27088252,0.51387244,-0.018817792,0.14841126,0.010122258,0.99934936,-0.01408692,0.0248773,-1.0001242
0,129,6.45,0.5075441,0.010365258,0.13762249,0.016397081,0.9944905,0.07274415,0.07367513,0.019907707,0.47687212,-0.1806242,0.027758952,0.014700292,-0.011406328,-0.00040078067,0.9998268,0.5030987,0.013088143,0.12775078,-0.08312875,-0.062253572,0.006857035,0.9945688,0.3969253,0.08054846,0.031447146,-0.012033909,0.009030385,-0.0005070315,0.9998867,-0.032321304,-0.19022731,-0.1081031,0.22117274,-0.006094694,0.0034850314,-0.008111268,0.010727694,-0.11226812,0.070945345,-0.10441491,0.1689374,-0.02622661,-0.19371234,-0.09999183,0.21956928,0.106173426,-0.06746031,0.09630364,0.15842374,0.079946816,-0.26117265,-0.0036881939,0.27315974,0.51149863,-0.031167047,0.15786546,0.0072646164,0.99962574,-0.012008587,0.016594995,-0.99997914
0,130,6.5,0.50575876,0.006191903,0.146636,0.013215235,0.99558806,0.06546367,0.06591163,0.017834878,0.47520643,-0.18529308,0.033036172,-0.00096906285,0.002943329,0.009894568,0.9999462,0.503266,0.008385137,0.13566181,-0.07274292,-0.09381544,0.007730858,0.9928985,0.39594546,0.08276553,0.030925673,0.0021925373,-0.016239334,-0.0055926857,0.9998501,-0.032634616,-0.19202831,-0.1101836,0.22378631,-0.0045750737,0.0016499031,-0.0075579584,0.008987559,-0.11189559,0.07603029,-0.11229409,0.17581579,-0.028059542,-0.19367822,-0.10262564,0.22097649,0.10732052,-0.07438039,0.104736134,0.16739114,0.079260975,-0.2680586,0.0021105,0.2795392,0.5097463,-0.035491936,0.16670284,0.0014703749,0.999791,-0.015760591,0.010680763,-1.0000165
0,131,6.550000000000001,0.5033348,0.00076739874,0.15295999,0.011989679,0.9970159,0.049191557,0.058273613,0.020455671,0.4750935,-0.1845602,0.03385099,0.0028348896,-0.0047391094,0.0012837212,0.99998397,0.5034483,-0.002394513,0.14275555,-0.06599827,-0.062178414,0.009463556,0.9958356,0.3969625,0.08342716,0.032500092,0.0020266657,-0.013630038,-0.025566842,0.9995781,-0.031779736,-0.18360431,-0.11772261,0.22040668,-0.0034249425,-0.0014386368,-0.008818045,0.009568585,-0.10991076,0.08438304,-0.11907351,0.18270023,-0.028354794,-0.18216568,-0.10890456,0.21412271,0.106485814,-0.08582167,0.110255465,0.17567258,0.07813102,-0.26798737,0.0013508983,0.27914783,0.4995338,-0.058316544,0.17062302,0.005277016,0.9998955,-0.011172093,0.006090464,-0.9998985
0,132,6.6000000000000005,0.50323,-0.013153112,0.15908183,0.010081677,0.9976122,0.037701555,0.056981366,0.02041705,0.47355932,-0.1803248,0.03588739,-0.015291598,-0.00016513433,0.00937723,0.99983907,0.49793264,-0.01021288,0.15515567,-0.035739485,-0.04530079,0.008108562,0.99830097,0.39541322,0.08275226,0.033081595,0.012393952,-0.0025526644,0.0011096323,0.9999193,-0.02996713,-0.16783819,-0.12336177,0.21044195,-0.0055938065,0.0022737328,-0.004093483,0.0072950074,-0.10811323,0.09523887,-0.12616757,0.19151284,-0.024373323,-0.17011191,-0.11926828,0.20918185,0.10251942,-0.09296514,0.12207408,0.18453951,0.0781461,-0.26307705,0.0028057955,0.27445257,0.49277523,-0.07292563,0.17401695,0.0035005377,0.999998,-0.010450779,0.0044526737,-1.0000052
0,133,6.65,0.49982455,-0.024002159,0.16275841,0.0042343987,0.9984963,0.021530287,0.050237402,0.022202365,0.47598082,-0.18246156,0.029511826,-0.01671629,-0.013059601,-0.004774162,0.99976355,0.4926238,-0.025850646,0.15763539,-0.023186078,-0.044717424,-0.016192088,0.9985993,0.40017113,0.08415696,0.029247263,-0.004916186,0.0032279647,0.0030360068,0.9999781,-0.022849262,-0.15532854,-0.13601412,0.2077231,-0.006206274,0.0012823716,-0.007890552,0.010120431,-0.09865895,0.11128998,-0.13627867,0.20171991,-0.016642988,-0.1566109,-0.12812357,0.20302615,0.092452675,-0.11000761,0.12838812,0.19269842,0.07580969,-0.26661852,0.00026456267,0.27718696,0.49304575,-0.0952425,0.17365937,0.0051583955,0.9999227,-0.0041746655,0.0026398753,-0.9999649
